date,headline,summary,url,source,source_categories,tags
2026-06-16,"'The retail SSD market has almost disappeared,' says Silicon Motion exec — PC OEMs are buying third-party drives as direct NAND supply dries up",Vice president of client storage solutions at Silicon Motion warns that the retail SSD market has almost disappeared as NAND makers prioritize shipments of memory to AI data centers.,https://www.tomshardware.com/pc-components/ssds/the-retail-ssd-market-has-almost-disappeared-says-silicon-motion-exec-pc-oems-are-buying-third-party-drives-as-direct-nand-supply-dries-up,Tom's Hardware,"hardware,semiconductor","SSDs,PC Components,Storage"
2026-06-16,"Logitech's new G305 X Superlight weighs just 59 grams and costs $79 — company also releases hot-swappable G316 X 98 keyboard with pixel display, translucent control knob","Logitech's latest gaming peripherals include a redesigned 59-gram G305 X Superlight mouse with 8,000 Hz polling and a customizable G316 X 98 mechanical keyboard featuring hot-swappable switches and a control dial.",https://www.tomshardware.com/peripherals/gaming-mice/logitechs-new-g305-x-superlight-weighs-just-59-grams-and-costs-usd79-company-also-releases-new-hot-swappable-g316-x-98-keyboard,Tom's Hardware,"hardware,semiconductor","Gaming Mice,Peripherals,Mice"
2026-06-16,Build an elite AMD gaming PC around Gigabyte's X870 motherboard for $70 off — Gigabyte X870 Aorus Elite WiFi7 drops to $249,"The Gigabyte X870 Aorus Elite WiFi7 usually retails for $319..99, but the premium motherboard has gone on sale for $249.99.",https://www.tomshardware.com/pc-components/motherboards/build-an-elite-amd-gaming-pc-around-gigabytes-x870-motherboard-for-usd70-off-gigabyte-x870-aorus-elite-wifi7-drops-to-usd249,Tom's Hardware,"hardware,semiconductor","Motherboards,PC Components"
2026-06-16,SanDisk Optimus GX Pro 8100 8TB SSD Review — the undisputed king of high-capacity PCIe 5.0 SSDs,"The SanDisk Optimus GX Pro 8100 is a top-tier drive with excellent performance, exceptional random read latency, and good power efficiency. As you'd imagine, it just has a pricing issue.",https://www.tomshardware.com/pc-components/ssds/sandisk-optimus-gx-pro-8100-8tb-ssd-review,Tom's Hardware,"hardware,semiconductor","SSDs,PC Components,Storage"
2026-06-16,18 funky tech gift ideas for Father's Day 2026 — get something a little different for dad this year,"Celebrate Father's Day this Sunday, the 21st of June, by getting your pops a nice little tech gift for his collection.",https://www.tomshardware.com/gift-guides-seasonal-sales/18-funky-tech-gift-ideas-for-fathers-day-2026-get-something-a-little-different-for-dad-this-year,Tom's Hardware,"hardware,semiconductor",Gift Guides and Seasonal Sales
2026-06-16,There's no such thing as an agentic CPU,AI agents are a general-purpose workload no different from any other,https://www.theregister.com/systems/2026/06/16/there-is-no-one-cpu-to-rule-them-all-agents-otherwise/5255964,The Register,"datacenter,infrastructure",systems
2026-06-16,"MSI MPG Coreliquid P22 360 Review: Low noise, strong performance, budget price","The MSI MPG Coreliquid P22 360 is a new AIO with a low price tag, strong thermal performance, and a 2.1-inch IPS display. We’ve tested this liquid cooler paired with AMD’s Ryzen 9 9950X3D CPU to benchmark thermal efficiency.",https://www.tomshardware.com/pc-components/liquid-cooling/msi-mpg-coreliquid-p22-360-review,Tom's Hardware,"hardware,semiconductor","Liquid Cooling,PC Components,Cooling"
2026-06-16,"Intel's one-two punch plan in desktop CPUs is taking shape — Z990 spotted, Nova Lake detailed, ‘Raptor Lake Next’ teased","Intel’s next-gen desktop plans are starting to take shape, and Computex entertained a lot of murmurs about what’s coming from Team Blue over the next year at the event.",https://www.tomshardware.com/pc-components/cpus/intels-one-two-punch-plan-in-desktop-cpus-is-taking-shape-z990-spotted-nova-lake-detailed-raptor-lake-next-teased,Tom's Hardware,"hardware,semiconductor","CPUs,PC Components"
2026-06-16,"Microsoft debuts Surface Pro and Surface Laptop with new jade green color and Qualcomm Snapdragon X2 chips — refreshed devices start at $1,499 with 16GB of RAM","Microsoft is updating the Surface Pro and Surface Laptop using the latest Qualcomm Snapdragon X2 chips, along with haptic feedback on the Laptop's touchpad and a new jade color.",https://www.tomshardware.com/laptops/microsoft-debuts-surface-pro-and-surface-laptop-with-new-jade-green-color-and-qualcomm-snapdragon-x2-chips-refreshed-devices-start-at-usd1-499-with-16gb-of-ram,Tom's Hardware,"hardware,semiconductor",Laptops
2026-06-16,"Commodore announces Linux-based flip phone with ‘no social media, no browser’ — the Callback 8020 will be available in five retro colorways starting at $499, runs 99% of Android apps",After some teasing and a couple of red herrings Commodore today unveiled a retro-styled flip phone dubbed the Callback 8020.,https://www.tomshardware.com/phones/commodore-announces-linux-based-flip-phone-with-no-social-media-no-browser-the-callback-8020-will-be-available-in-five-retro-colorways-starting-at-usd499-runs-99-percent-of-android-apps,Tom's Hardware,"hardware,semiconductor",Phones
2026-06-16,"Noctua finally releases its first AIO coolers — prices start at $220 for 240mm, features the company’s legendary A-series fans","Noctua just dropped its NL-LC1 AIO coolers on Amazon, with the 240mm option starting at $219.95. It also comes with an optional 80mm auxiliary fan to help keep other components cooler and reduce case fan speed.",https://www.tomshardware.com/pc-components/liquid-cooling/noctua-finally-releases-its-first-aio-coolers-prices-start-at-usd220-for-240mm-features-the-companys-legendary-a-series-fans,Tom's Hardware,"hardware,semiconductor","Liquid Cooling,PC Components,Cooling"
2026-06-16,AGI AI858 2TB SSD Review — High-end PCIe 5 speeds on a budget,"The AGI AI858 is a wallet-friendly entry into the high-end PCIe 5.0 SSD playground with good random read latency, a bundled heatsink, and minimal trade-offs.",https://www.tomshardware.com/pc-components/ssds/agi-ai858-2tb-ssd-review,Tom's Hardware,"hardware,semiconductor","SSDs,PC Components,Storage"
2026-06-16,"Qualcomm mulls taking over Jim Keller's Tenstorrent, report claims — deal for AI chipmaker would value the company at between $8 billion and $10 billion",Qualcomm is in talks to buy RISC-V-based AI accelerator and CPU developer Tenstorrent for $8 billion - $10 billion.,https://www.tomshardware.com/tech-industry/artificial-intelligence/qualcomm-mulls-taking-over-jim-kellers-tenstorrent-report-claims-deal-for-ai-chipmaker-would-value-the-company-at-between-usd8-billion-and-usd10-billion,Tom's Hardware,"hardware,semiconductor","Artificial Intelligence,Tech Industry"
2025-09-16,"xAI’s Colossus 2 – First Gigawatt Datacenter In The World, Unique RL Methodology, Capital Raise","Much has been written about xAI’s Colossus 1. The Memphis build belongs in the history books: the largest AI training cluster, erected from scratch in 122 days. With roughly 200,000 H100/H200s and ~30,000 GB200 NVL72, it remains, today, the largest fully operational, single-coherent cluster (setting apart Google, master of multi-datacenter-training). However, Colossus 1’s ~300 MW [&#8230;]",https://semianalysis.com/2025/09/16/xais-colossus-2-first-gigawatt-datacenter/,SemiAnalysis,"semiconductor,analysis",Archive
2025-09-10,Another Giant Leap: The Rubin CPX Specialized Accelerator & Rack,"Nvidia announced the Rubin CPX, a solution that is specifically designed to be optimized for the prefill phase, with the single-die Rubin CPX heavily emphasizing compute FLOPS over memory bandwidth. This is a game changer for inference, and its significance is surpassed only by the March 2024 announcement of the GB200 NVL72 Oberon rack-scale form [&#8230;]",https://semianalysis.com/2025/09/10/another-giant-leap-the-rubin-cpx-specialized-accelerator-rack/,SemiAnalysis,"semiconductor,analysis","Archive,Accelerators,Hardware Architecture"
2025-09-08,"Huawei Ascend Production Ramp: Die Banks, TSMC Continued Production, HBM is The Bottleneck",Compute is the lifeblood of AI. He who controls the spice controls the universe the compute will control the production of tokens and reap the benefits of AI. Without compute you do not have a seat at the table. The United States technology community is all in on compute and AI as the next platform [&#8230;],https://semianalysis.com/2025/09/08/huawei-ascend-production-ramp/,SemiAnalysis,"semiconductor,analysis","Archive,Accelerators,AI Infrastructure,Export Controls,Foundries,Semiconductors,Supply Chain"
2025-09-03,Amazon’s AI Resurgence: AWS & Anthropic’s Multi-Gigawatt Trainium Expansion,"Two-and-a-half years ago, we flagged a looming “cloud crisis” at AWS. Today, the evidence has mounted. AWS is the crown jewel of the Amazon empire, generating ~60% of group profits, and dominating the lucrative Cloud Computing market. But it struggles to translate this strength into the new GPU/XPU Cloud era. Microsoft Azure now leads the [&#8230;]",https://semianalysis.com/2025/09/03/amazons-ai-resurgence-aws-anthropics-multi-gigawatt-trainium-expansion/,SemiAnalysis,"semiconductor,analysis",Archive
2025-08-20,"H100 vs GB200 NVL72 Training Benchmarks – Power, TCO, and Reliability Analysis, Software Improvement Over Time","Frontier model training has pushed GPUs and AI systems to their absolute limits, making cost, efficiency, power, performance per TCO, and reliability central to the discussion on effective training. The Hopper vs Blackwell comparisons are not as simple as Nvidia would have you believe. In this report, we will start by present the results of [&#8230;]",https://semianalysis.com/2025/08/20/h100-vs-gb200-nvl72-training-benchmarks/,SemiAnalysis,"semiconductor,analysis","Archive,Accelerators,AI Infrastructure,Chip Design,Hardware Architecture,LLMs"
2025-08-13,GPT-5 Set the Stage for Ad Monetization and the SuperApp,"To many power users (Pro and Plus), GPT5 was a disappointing release. But with closer inspection, the real release is focused on the vast majority of ChatGPT’s users, which is the 700m+ free userbase that is growing rapidly. Power users should be disappointed; this release wasn’t for them. The real consumer opportunity for OpenAI lies [&#8230;]",https://semianalysis.com/2025/08/13/gpt-5-ad-monetization-and-the-superapp/,SemiAnalysis,"semiconductor,analysis","Archive,LLMs"
2025-08-12,Scaling the Memory Wall: The Rise and Roadmap of HBM,"The first portion of this report will explain HBM, the manufacturing process, dynamics between vendors, KVCache offload, disaggregated prefill decode, and wide / high-rank EP. The rest of the report will dive deeply into the future of HBM. We will cover the revolutionary change coming to HBM4 with custom base dies for HBM, what various [&#8230;]",https://semianalysis.com/2025/08/12/scaling-the-memory-wall-the-rise-and-roadmap-of-hbm/,SemiAnalysis,"semiconductor,analysis","Archive,HBM,Semiconductors,Supply Chain"
2025-07-30,Robotics Levels of Autonomy,"Robots have powered manufacturing for decades, yet they stayed single-purpose and thrived only in perfect settings. Previous attempts at intelligent machines overpromised and underdelivered. But they were too early. Today, modern AI paradigms convert most robot roadblocks into data problems and push machines toward capabilities once thought impossible. As these models absorb real-world experience, robots [&#8230;]",https://semianalysis.com/2025/07/30/robotics-levels-of-autonomy/,SemiAnalysis,"semiconductor,analysis","Archive,Robotics"
2025-07-21,"Intel 18A Details & Cost, Future of DRAM 4F2 vs 3D, Backside Power Adoption (or Not), China’s FlipFET, Digital Twins from Atoms to Fabs, and More","Long time readers will recall that SemiAnalysis covers more than just datacenters and AMD. Today we’re back to semiconductors with a tech-focused roundup of the best from this year’s VLSI conference, the premiere design and integration. That includes the latest in chips manufacturing: fab digital twins, the future of advanced logic transistors and interconnects, DRAM [&#8230;]",https://semianalysis.com/2025/07/21/vlsi2025/,SemiAnalysis,"semiconductor,analysis","Archive,Chip Design,Foundries,Semiconductors,Wafer Fab Equipment"
2025-07-11,"Meta Superintelligence – Leadership Compute, Talent, and Data","Meta’s shocking purchase of 49% of Scale AI at a ~$30B valuation shows that money is of no concern for the $100B annual cashflow ad machine. Despite seemingly unlimited resources, Meta has been falling behind foundation labs in model performance.",https://semianalysis.com/2025/07/11/meta-superintelligence-leadership-compute-talent-and-data/,SemiAnalysis,"semiconductor,analysis","Archive,Datacenter,Hyperscaler"
